data_vencimento,data_pagamento,valor,descricao,situacao
2025-01-12,,570.50,Serviço,PENDENTE
2024-12-19,,556.60,Serviço,PENDENTE
2025-01-14,,658.42,Compra,CANCELADA
2024-12-09,,615.69,Mensalidade,PENDENTE
2025-02-07,,691.27,Serviço,CANCELADA
2024-12-17,,989.90,Serviço,CANCELADA
2024-12-15,2024-12-23,965.15,Compra,PAGA
2025-01-29,,771.00,Parcela,PENDENTE
2024-12-24,,702.96,Parcela,PENDENTE
2025-02-02,,445.60,Mensalidade,CANCELADA
2024-12-27,2025-01-05,391.92,Mensalidade,PAGA
2024-12-12,2024-12-19,782.08,Pagamento,PAGA
2024-12-20,,182.47,Parcela,CANCELADA
2025-01-13,,194.88,Compra,PENDENTE
2024-12-20,,217.06,Compra,PENDENTE
2024-12-12,,935.01,Parcela,CANCELADA
2025-02-06,,806.57,Pagamento,PENDENTE
2025-01-18,,845.94,Pagamento,PENDENTE
2025-01-05,2025-01-15,915.39,Pagamento,PAGA
2025-01-14,2025-01-23,816.57,Parcela,PAGA
2024-12-28,,906.78,Parcela,PENDENTE
2025-01-16,2025-01-25,685.98,Mensalidade,PAGA
2024-12-12,2024-12-19,543.35,Pagamento,PAGA
2025-01-08,2025-01-14,591.12,Pagamento,PAGA
2024-12-22,2025-01-01,725.01,Parcela,PAGA
2025-01-08,2025-01-15,433.73,Compra,PAGA
2025-01-23,,377.26,Pagamento,CANCELADA
2025-02-01,,895.87,Pagamento,CANCELADA
2024-12-23,,486.20,Pagamento,CANCELADA
2024-12-22,2024-12-27,147.18,Pagamento,PAGA
2025-02-04,2025-02-13,343.48,Compra,PAGA
2024-12-25,2024-12-25,630.63,Serviço,PAGA
2025-01-23,,842.18,Serviço,PENDENTE
2025-02-06,2025-02-13,546.36,Mensalidade,PAGA
2024-12-30,,269.93,Mensalidade,PENDENTE
2025-01-03,,569.13,Parcela,CANCELADA
2025-01-07,,682.78,Serviço,PENDENTE
2024-12-21,,544.84,Serviço,PENDENTE
2024-12-17,,541.12,Mensalidade,PENDENTE
2024-12-13,,427.79,Serviço,PENDENTE
2024-12-13,,495.64,Compra,CANCELADA
2025-01-18,2025-01-27,926.80,Compra,PAGA
2024-12-29,,427.97,Parcela,CANCELADA
2025-01-11,,498.85,Parcela,PENDENTE
2024-12-14,,882.20,Pagamento,CANCELADA
2025-01-14,,188.85,Serviço,PENDENTE
2025-01-24,2025-01-28,595.61,Mensalidade,PAGA
2025-01-18,2025-01-27,295.46,Serviço,PAGA
2025-02-05,2025-02-12,492.64,Parcela,PAGA
2025-01-16,,524.53,Parcela,PENDENTE
2025-01-15,,973.60,Mensalidade,PENDENTE
2025-01-08,,741.94,Compra,PENDENTE
2025-01-06,,874.72,Parcela,CANCELADA
2025-01-03,,411.70,Parcela,PENDENTE
2024-12-26,2024-12-27,151.05,Compra,PAGA
2024-12-15,,170.73,Compra,CANCELADA
2025-01-09,,767.05,Compra,PENDENTE
2025-01-07,2025-01-15,905.43,Mensalidade,PAGA
2025-02-03,,902.54,Compra,PENDENTE
2025-01-09,2025-01-12,119.12,Compra,PAGA
2024-12-28,,208.16,Serviço,CANCELADA
2025-01-04,2025-01-10,798.10,Parcela,PAGA
2024-12-28,,972.76,Compra,PENDENTE
2025-02-05,,163.83,Compra,PENDENTE
2025-01-15,,202.97,Parcela,PENDENTE
2025-02-01,,768.72,Mensalidade,PENDENTE
2025-01-21,2025-01-22,462.40,Pagamento,PAGA
2024-12-15,,385.40,Compra,PENDENTE
2025-01-23,2025-01-28,935.48,Compra,PAGA
2025-02-04,,656.31,Pagamento,CANCELADA
2025-01-06,,348.11,Parcela,PENDENTE
2025-02-02,,911.13,Serviço,CANCELADA
2025-01-25,,431.42,Serviço,CANCELADA
2025-02-03,,387.67,Compra,PENDENTE
2025-01-29,,411.23,Parcela,CANCELADA
2024-12-22,,666.61,Compra,CANCELADA
2024-12-13,,556.54,Mensalidade,PENDENTE
2025-01-02,,771.81,Pagamento,PENDENTE
2025-02-04,,857.21,Compra,PENDENTE
2024-12-24,2024-12-25,218.17,Mensalidade,PAGA
2024-12-10,,184.45,Pagamento,PENDENTE
2024-12-15,,623.84,Mensalidade,CANCELADA
2025-02-05,,768.10,Compra,PENDENTE
2024-12-24,,315.81,Mensalidade,CANCELADA
2025-02-01,2025-02-01,506.35,Compra,PAGA
2025-01-25,,200.64,Mensalidade,CANCELADA
2024-12-13,2024-12-14,828.63,Compra,PAGA
2024-12-25,2025-01-02,452.15,Serviço,PAGA
2025-01-11,,770.01,Serviço,CANCELADA
2025-01-16,2025-01-17,758.94,Parcela,PAGA
2025-01-21,2025-01-22,918.59,Mensalidade,PAGA
2025-01-29,,544.92,Compra,PENDENTE
2025-01-25,,672.62,Mensalidade,PENDENTE
2025-01-02,,117.51,Parcela,CANCELADA
2025-02-05,2025-02-10,922.78,Pagamento,PAGA
2025-01-25,,568.54,Parcela,CANCELADA
2025-02-06,,855.87,Pagamento,CANCELADA
2024-12-29,,484.07,Mensalidade,CANCELADA
2025-01-29,,794.26,Serviço,CANCELADA
2024-12-19,2024-12-23,581.55,Parcela,PAGA
2024-12-30,,307.20,Pagamento,PENDENTE
2025-01-11,2025-01-16,139.30,Mensalidade,PAGA
2024-12-18,,114.19,Pagamento,PENDENTE
2025-01-01,2025-01-07,544.24,Mensalidade,PAGA
2024-12-13,2024-12-15,519.65,Mensalidade,PAGA
2025-01-03,,596.58,Mensalidade,PENDENTE
2024-12-29,,661.85,Mensalidade,PENDENTE
2024-12-27,2025-01-02,912.99,Pagamento,PAGA
2024-12-27,,500.86,Serviço,CANCELADA
2025-01-09,2025-01-11,247.12,Compra,PAGA
2025-01-31,2025-02-10,565.60,Parcela,PAGA
2025-01-22,,983.02,Compra,PENDENTE
2025-01-11,,157.39,Parcela,PENDENTE
2025-01-15,,125.78,Pagamento,CANCELADA
2024-12-14,,339.73,Mensalidade,PENDENTE
2025-01-04,2025-01-08,818.12,Serviço,PAGA
2025-01-08,,958.63,Parcela,CANCELADA
2024-12-10,2024-12-13,100.10,Parcela,PAGA
2025-02-01,,640.08,Mensalidade,PENDENTE
2025-01-02,,964.43,Serviço,PENDENTE
2025-01-04,,971.84,Parcela,CANCELADA
2025-01-17,,576.35,Parcela,CANCELADA
2025-01-13,2025-01-14,343.16,Serviço,PAGA
2024-12-26,,469.93,Serviço,CANCELADA
2024-12-12,,206.74,Mensalidade,PENDENTE
2024-12-20,,739.81,Mensalidade,PENDENTE
2024-12-16,,295.88,Compra,PENDENTE
2025-02-04,2025-02-04,937.48,Compra,PAGA
2024-12-22,,847.19,Serviço,CANCELADA
2024-12-29,,760.41,Mensalidade,CANCELADA
2025-01-21,2025-01-26,456.13,Serviço,PAGA
2025-02-02,2025-02-11,954.09,Serviço,PAGA
2024-12-14,2024-12-15,816.03,Serviço,PAGA
2024-12-31,,826.60,Serviço,CANCELADA
2024-12-21,2024-12-26,926.11,Mensalidade,PAGA
2024-12-17,2024-12-24,974.76,Pagamento,PAGA
2025-01-03,,341.44,Serviço,CANCELADA
2025-01-08,2025-01-08,535.31,Serviço,PAGA
2025-01-06,2025-01-06,783.58,Mensalidade,PAGA
2024-12-21,,102.53,Serviço,CANCELADA
2025-01-15,,129.83,Compra,CANCELADA
2025-01-21,2025-01-30,146.82,Pagamento,PAGA
2025-01-09,2025-01-17,922.21,Serviço,PAGA
2025-01-02,2025-01-08,377.89,Serviço,PAGA
2024-12-24,2024-12-28,490.90,Pagamento,PAGA
2025-01-02,,807.85,Mensalidade,PENDENTE
2024-12-09,,678.83,Serviço,CANCELADA
2024-12-10,2024-12-17,461.38,Pagamento,PAGA
2025-01-24,2025-01-27,134.15,Parcela,PAGA
2024-12-24,,542.78,Parcela,CANCELADA
2024-12-30,2025-01-05,901.02,Parcela,PAGA
2025-01-13,,116.17,Mensalidade,CANCELADA
2024-12-25,,554.43,Mensalidade,PENDENTE
2024-12-16,,528.24,Serviço,PENDENTE
2024-12-10,,934.26,Compra,CANCELADA
2025-01-16,,178.72,Pagamento,CANCELADA
2025-02-01,2025-02-10,554.82,Compra,PAGA
2025-01-25,2025-01-28,378.31,Parcela,PAGA
2025-02-04,,948.71,Parcela,CANCELADA
2024-12-29,,120.42,Parcela,PENDENTE
2025-01-21,,434.42,Parcela,PENDENTE
2024-12-17,,500.40,Serviço,CANCELADA
2025-01-30,,471.61,Mensalidade,PENDENTE
2024-12-14,,193.78,Serviço,CANCELADA
2024-12-26,,275.63,Parcela,PENDENTE
2025-02-06,2025-02-14,525.56,Compra,PAGA
2025-01-21,,343.66,Pagamento,PENDENTE
2024-12-24,,318.60,Parcela,CANCELADA
2025-02-05,,920.67,Pagamento,PENDENTE
2025-01-31,,313.78,Mensalidade,CANCELADA
2025-01-13,2025-01-18,406.07,Compra,PAGA
2025-01-19,2025-01-29,797.23,Parcela,PAGA
2025-01-24,,263.73,Parcela,PENDENTE
2025-01-20,2025-01-21,859.55,Compra,PAGA
2025-01-27,,238.84,Mensalidade,CANCELADA
2025-01-22,,463.16,Parcela,PENDENTE
2025-01-03,2025-01-03,591.20,Pagamento,PAGA
2025-01-03,,658.65,Serviço,CANCELADA
2025-02-04,2025-02-14,431.98,Parcela,PAGA
2024-12-21,,131.28,Compra,CANCELADA
2024-12-09,2024-12-14,527.30,Compra,PAGA
2025-01-25,2025-02-02,646.66,Parcela,PAGA
2025-02-04,,626.77,Mensalidade,PENDENTE
2025-01-22,2025-01-30,665.61,Compra,PAGA
2024-12-16,2024-12-23,587.05,Parcela,PAGA
2025-01-01,,133.70,Parcela,CANCELADA
2024-12-12,,571.85,Parcela,CANCELADA
2024-12-23,2025-01-02,935.16,Serviço,PAGA
2025-01-10,,689.57,Compra,PENDENTE
2025-01-07,,936.82,Pagamento,CANCELADA
2025-02-01,2025-02-10,966.86,Serviço,PAGA
2025-01-13,,965.50,Compra,PENDENTE
2025-01-02,2025-01-07,726.30,Compra,PAGA
2025-01-19,,121.10,Parcela,PENDENTE
2024-12-26,,564.56,Serviço,PENDENTE
2024-12-14,,375.25,Parcela,CANCELADA
2024-12-30,2025-01-01,745.19,Pagamento,PAGA
2025-02-06,,557.58,Compra,PENDENTE
2025-01-03,2025-01-13,243.01,Compra,PAGA
2024-12-17,,396.23,Pagamento,CANCELADA
2025-01-05,,241.35,Pagamento,PENDENTE
2025-02-01,2025-02-01,320.64,Serviço,PAGA
2024-12-27,,117.02,Compra,CANCELADA
2024-12-15,,634.00,Serviço,CANCELADA
2025-01-01,,870.72,Compra,CANCELADA
2024-12-29,,938.95,Compra,CANCELADA
2024-12-26,,179.46,Pagamento,CANCELADA
2025-01-07,,726.36,Compra,PENDENTE
2025-01-26,,887.84,Mensalidade,PENDENTE
2024-12-15,,821.54,Compra,PENDENTE
2025-01-12,2025-01-18,290.37,Compra,PAGA
2025-01-01,2025-01-06,670.60,Mensalidade,PAGA
2024-12-22,,271.59,Mensalidade,CANCELADA
2025-02-04,,122.25,Compra,PENDENTE
2025-01-04,,814.50,Parcela,CANCELADA
2025-02-06,2025-02-12,986.45,Mensalidade,PAGA
2025-02-02,,942.94,Compra,CANCELADA
2024-12-21,2024-12-25,690.48,Pagamento,PAGA
2024-12-11,2024-12-11,831.28,Parcela,PAGA
2024-12-20,,516.25,Parcela,PENDENTE
2024-12-22,,296.14,Compra,PENDENTE
2025-02-07,2025-02-14,641.63,Mensalidade,PAGA
2024-12-21,,681.09,Compra,CANCELADA
2025-01-07,,447.46,Parcela,PENDENTE
2025-02-07,,266.65,Mensalidade,PENDENTE
2024-12-26,,605.15,Pagamento,CANCELADA
2024-12-22,,624.77,Parcela,CANCELADA
2025-02-04,2025-02-05,709.24,Pagamento,PAGA
2024-12-24,,343.67,Parcela,PENDENTE
2025-01-25,,982.04,Serviço,PENDENTE
2024-12-11,2024-12-14,141.51,Serviço,PAGA
2025-01-26,2025-01-29,508.55,Parcela,PAGA
2024-12-26,2025-01-01,687.48,Pagamento,PAGA
2024-12-18,,428.01,Mensalidade,PENDENTE
2025-01-04,2025-01-04,720.81,Pagamento,PAGA
2025-02-03,,431.38,Serviço,PENDENTE
2024-12-13,,861.46,Parcela,PENDENTE
2024-12-27,2024-12-31,326.09,Pagamento,PAGA
2024-12-29,,942.48,Pagamento,PENDENTE
2025-01-11,,200.43,Pagamento,PENDENTE
2024-12-26,,802.45,Mensalidade,CANCELADA
2024-12-21,,959.45,Mensalidade,CANCELADA
2024-12-16,,251.46,Pagamento,CANCELADA
2025-01-30,2025-02-03,647.00,Pagamento,PAGA
2025-02-01,,522.48,Mensalidade,PENDENTE
2024-12-15,,776.84,Mensalidade,CANCELADA
2025-01-09,,235.09,Parcela,PENDENTE
2025-01-11,2025-01-17,238.01,Serviço,PAGA
2025-01-31,,106.64,Parcela,PENDENTE
2025-01-17,,879.53,Parcela,PENDENTE
2025-01-18,2025-01-27,909.73,Pagamento,PAGA
2025-01-15,,702.82,Compra,PENDENTE
2025-01-24,,132.27,Pagamento,CANCELADA
2025-01-22,2025-01-28,412.59,Serviço,PAGA
2025-01-05,,698.07,Serviço,PENDENTE
2025-01-01,,411.44,Pagamento,CANCELADA
2025-02-02,,647.80,Mensalidade,PENDENTE
2025-01-21,2025-01-22,931.91,Mensalidade,PAGA
2024-12-15,2024-12-18,161.68,Compra,PAGA
2024-12-26,2025-01-01,315.77,Compra,PAGA
2024-12-10,,814.96,Compra,CANCELADA
2025-01-26,2025-01-26,740.85,Mensalidade,PAGA
2025-01-09,2025-01-13,722.36,Pagamento,PAGA
2024-12-29,,831.21,Pagamento,PENDENTE
2024-12-31,2024-12-31,987.90,Serviço,PAGA
2025-01-23,,577.59,Serviço,CANCELADA
2025-01-18,,894.26,Serviço,CANCELADA
2024-12-28,2025-01-01,944.55,Pagamento,PAGA
2024-12-13,2024-12-17,970.34,Parcela,PAGA
2025-02-02,,479.66,Serviço,CANCELADA
2025-01-28,2025-01-28,969.10,Compra,PAGA
2025-01-23,,859.99,Mensalidade,PENDENTE
2024-12-23,,945.72,Serviço,CANCELADA
2025-01-12,,377.24,Mensalidade,PENDENTE
2025-02-07,,266.30,Compra,CANCELADA
2024-12-22,2025-01-01,647.11,Pagamento,PAGA
2025-01-22,2025-01-24,181.96,Pagamento,PAGA
2024-12-13,,316.18,Serviço,PENDENTE
2024-12-24,2024-12-26,452.27,Serviço,PAGA
2025-01-24,2025-01-31,952.57,Compra,PAGA
2025-01-16,2025-01-24,602.09,Mensalidade,PAGA
2024-12-21,,150.94,Pagamento,CANCELADA
2025-02-01,2025-02-04,322.90,Serviço,PAGA
2025-01-10,,873.18,Compra,CANCELADA
2024-12-24,2025-01-03,374.81,Parcela,PAGA
2024-12-18,2024-12-23,288.16,Pagamento,PAGA
2025-01-17,2025-01-20,271.75,Mensalidade,PAGA
2024-12-28,,865.49,Compra,CANCELADA
2025-01-26,,616.06,Serviço,CANCELADA
2025-02-05,2025-02-06,518.77,Mensalidade,PAGA
2025-02-05,2025-02-06,850.10,Mensalidade,PAGA
2025-01-06,,503.22,Parcela,PENDENTE
2024-12-12,2024-12-19,562.71,Serviço,PAGA
2024-12-31,,573.32,Mensalidade,CANCELADA
2025-01-07,2025-01-13,820.17,Serviço,PAGA
2024-12-27,,431.96,Compra,CANCELADA
2025-01-10,2025-01-12,204.01,Serviço,PAGA
2025-01-16,,747.43,Mensalidade,CANCELADA
2025-02-07,,111.99,Parcela,PENDENTE
2025-01-04,2025-01-06,915.50,Mensalidade,PAGA
2024-12-18,,320.23,Mensalidade,CANCELADA
2024-12-21,,577.44,Compra,CANCELADA
2025-01-05,,453.23,Compra,CANCELADA
2024-12-24,,644.13,Mensalidade,PENDENTE
2025-01-14,,943.05,Parcela,CANCELADA
2024-12-10,2024-12-12,392.01,Parcela,PAGA
2025-01-28,,132.87,Serviço,PENDENTE
2025-01-20,,337.93,Pagamento,CANCELADA
2024-12-30,,795.09,Compra,PENDENTE
2024-12-10,,491.28,Compra,CANCELADA
2024-12-11,2024-12-12,114.02,Compra,PAGA
2025-01-20,,619.46,Serviço,CANCELADA
2025-01-31,,407.60,Compra,PENDENTE
2025-01-23,,858.27,Compra,PENDENTE
2024-12-31,2024-12-31,658.43,Pagamento,PAGA
2024-12-19,,660.00,Mensalidade,PENDENTE
2025-01-06,,502.88,Serviço,CANCELADA
2025-01-30,2025-02-01,142.99,Pagamento,PAGA
2024-12-09,,898.15,Parcela,PENDENTE
2025-01-13,2025-01-17,647.83,Pagamento,PAGA
2025-02-05,,554.87,Parcela,CANCELADA
2025-01-15,,882.81,Mensalidade,PENDENTE
2025-01-28,,816.48,Compra,CANCELADA
2024-12-19,,232.31,Serviço,PENDENTE
2025-01-19,,278.54,Mensalidade,PENDENTE
2024-12-23,2024-12-31,641.27,Serviço,PAGA
2025-01-20,2025-01-22,849.07,Serviço,PAGA
2025-01-25,,713.68,Serviço,CANCELADA
2024-12-10,2024-12-16,662.26,Mensalidade,PAGA
2025-01-07,2025-01-16,557.87,Mensalidade,PAGA
2024-12-11,2024-12-16,717.24,Pagamento,PAGA
2024-12-26,,590.63,Mensalidade,PENDENTE
2025-01-12,,439.96,Parcela,PENDENTE
2024-12-28,,699.80,Mensalidade,CANCELADA
2024-12-21,2024-12-31,338.10,Parcela,PAGA
2024-12-16,,577.31,Parcela,PENDENTE
2025-01-03,2025-01-10,572.05,Pagamento,PAGA
2024-12-10,,278.80,Parcela,CANCELADA
2025-01-13,,499.82,Mensalidade,PENDENTE
2024-12-24,,720.40,Mensalidade,CANCELADA
2024-12-26,2024-12-28,352.19,Serviço,PAGA
2024-12-30,,391.97,Serviço,CANCELADA
2025-01-27,,681.85,Parcela,PENDENTE
2024-12-29,,409.23,Compra,CANCELADA
2025-01-27,,747.58,Parcela,PENDENTE
2024-12-24,,579.28,Serviço,CANCELADA
2025-02-03,2025-02-12,155.79,Pagamento,PAGA
2025-01-02,,740.64,Compra,CANCELADA
2025-01-31,,521.82,Pagamento,CANCELADA
2025-01-26,,818.47,Mensalidade,PENDENTE
2025-01-19,,477.63,Parcela,PENDENTE
2025-01-17,,327.59,Parcela,CANCELADA
2025-01-03,2025-01-06,780.23,Pagamento,PAGA
2024-12-10,2024-12-13,186.44,Pagamento,PAGA
2025-02-01,2025-02-01,663.68,Pagamento,PAGA
2025-01-20,,786.06,Mensalidade,PENDENTE
2024-12-19,2024-12-29,438.75,Serviço,PAGA
2024-12-14,2024-12-20,367.71,Compra,PAGA
2025-01-20,,769.53,Pagamento,PENDENTE
2025-01-13,2025-01-22,575.49,Compra,PAGA
2024-12-24,,698.71,Parcela,PENDENTE
2025-02-02,,873.44,Pagamento,CANCELADA
2024-12-19,2024-12-24,407.44,Pagamento,PAGA
2025-01-26,2025-02-05,562.72,Mensalidade,PAGA
2024-12-20,,634.78,Parcela,CANCELADA
2025-01-30,,331.79,Serviço,CANCELADA
2024-12-21,,879.96,Parcela,PENDENTE
2025-01-24,,989.64,Pagamento,PENDENTE
2025-02-01,,713.51,Mensalidade,CANCELADA
2024-12-12,,482.84,Mensalidade,CANCELADA
2024-12-10,,740.85,Parcela,PENDENTE
2024-12-21,,155.32,Mensalidade,CANCELADA
2024-12-16,,466.55,Pagamento,PENDENTE
2024-12-25,,990.84,Compra,PENDENTE
2025-01-25,2025-01-29,255.08,Mensalidade,PAGA
2025-01-31,,132.35,Compra,PENDENTE
2025-02-05,,582.35,Compra,PENDENTE
2024-12-14,,194.13,Pagamento,PENDENTE
2025-01-06,2025-01-08,149.36,Pagamento,PAGA
2025-01-11,,795.56,Mensalidade,CANCELADA
2024-12-09,2024-12-16,369.43,Pagamento,PAGA
2025-01-21,,370.17,Compra,CANCELADA
2025-01-06,2025-01-16,591.62,Pagamento,PAGA
2025-01-01,2025-01-09,806.57,Serviço,PAGA
2025-02-04,,925.50,Pagamento,CANCELADA
2024-12-09,,370.03,Compra,PENDENTE
2025-01-29,,669.52,Compra,CANCELADA
2025-02-02,2025-02-06,618.51,Pagamento,PAGA
2025-01-20,,686.23,Pagamento,PENDENTE
2025-01-23,2025-01-27,195.87,Serviço,PAGA
2024-12-29,,449.06,Serviço,CANCELADA
2025-01-23,,819.95,Compra,PENDENTE
2024-12-30,2025-01-06,414.20,Compra,PAGA
2025-01-30,,256.89,Serviço,PENDENTE
2024-12-17,,841.09,Parcela,PENDENTE
2024-12-13,,862.89,Parcela,PENDENTE
2025-01-06,,904.74,Parcela,CANCELADA
2024-12-11,2024-12-21,236.47,Parcela,PAGA
2025-02-05,,688.90,Mensalidade,CANCELADA
2024-12-17,,908.39,Serviço,CANCELADA
2024-12-31,,662.01,Compra,CANCELADA
2025-02-05,2025-02-09,202.75,Mensalidade,PAGA
2025-02-02,,284.97,Mensalidade,CANCELADA
2025-01-19,,450.92,Pagamento,CANCELADA
2024-12-17,,386.97,Parcela,PENDENTE
2025-02-05,2025-02-08,734.77,Serviço,PAGA
2024-12-13,,811.96,Parcela,CANCELADA
2024-12-09,2024-12-19,375.20,Serviço,PAGA
2024-12-14,,266.15,Serviço,PENDENTE
2024-12-12,,989.97,Parcela,CANCELADA
2025-02-07,2025-02-08,500.92,Compra,PAGA
2025-01-01,2025-01-05,421.44,Parcela,PAGA
2024-12-21,,556.91,Compra,PENDENTE
2025-01-09,,771.97,Pagamento,PENDENTE
2024-12-28,,315.06,Serviço,PENDENTE
2024-12-31,,950.92,Serviço,CANCELADA
2025-01-23,,975.83,Compra,PENDENTE
2025-01-19,2025-01-28,854.79,Serviço,PAGA
2024-12-26,2025-01-02,339.89,Compra,PAGA
2024-12-14,,524.58,Parcela,PENDENTE
2025-01-19,,873.52,Serviço,PENDENTE
2025-01-29,,397.60,Mensalidade,PENDENTE
2025-01-20,,233.99,Pagamento,CANCELADA
2024-12-16,2024-12-24,555.96,Serviço,PAGA
2025-01-09,,835.97,Mensalidade,PENDENTE
2025-01-24,,466.92,Parcela,CANCELADA
2024-12-18,,152.74,Compra,CANCELADA
2024-12-31,,798.82,Serviço,PENDENTE
2024-12-12,2024-12-14,246.03,Serviço,PAGA
2024-12-21,,278.65,Mensalidade,PENDENTE
2024-12-11,2024-12-18,141.12,Parcela,PAGA
2024-12-18,2024-12-21,921.05,Mensalidade,PAGA
2025-01-18,2025-01-27,675.99,Compra,PAGA
2024-12-14,2024-12-20,816.57,Pagamento,PAGA
2024-12-25,,538.69,Pagamento,CANCELADA
2025-01-02,,837.66,Compra,PENDENTE
2025-01-04,,422.49,Pagamento,PENDENTE
2025-01-20,,542.67,Pagamento,CANCELADA
2025-01-04,2025-01-12,836.65,Mensalidade,PAGA
2025-01-27,2025-01-30,190.76,Pagamento,PAGA
2025-01-08,2025-01-11,107.59,Parcela,PAGA
2025-02-01,2025-02-07,708.36,Parcela,PAGA
2024-12-22,,425.95,Parcela,PENDENTE
2025-02-05,,813.91,Parcela,CANCELADA
2024-12-29,2025-01-03,526.90,Compra,PAGA
2024-12-25,,186.71,Mensalidade,PENDENTE
2024-12-26,,643.10,Parcela,PENDENTE
2024-12-13,,327.20,Mensalidade,PENDENTE
2024-12-09,2024-12-12,692.45,Pagamento,PAGA
2025-01-31,2025-02-01,530.17,Pagamento,PAGA
2024-12-10,,439.61,Mensalidade,PENDENTE
2025-01-27,2025-02-05,671.26,Parcela,PAGA
2025-01-25,,237.79,Serviço,CANCELADA
2024-12-30,2025-01-06,101.63,Mensalidade,PAGA
2025-01-24,,918.66,Serviço,PENDENTE
2025-01-24,2025-01-25,893.90,Compra,PAGA
2025-01-05,,647.25,Serviço,CANCELADA
2025-02-03,,291.45,Mensalidade,CANCELADA
2024-12-25,,943.35,Pagamento,PENDENTE
2025-01-14,,936.00,Serviço,CANCELADA
2025-01-30,,577.46,Pagamento,CANCELADA
2024-12-12,2024-12-13,246.22,Compra,PAGA
2025-01-20,,447.77,Mensalidade,PENDENTE
2025-01-24,,553.29,Pagamento,PENDENTE
2024-12-19,2024-12-29,567.48,Mensalidade,PAGA
2024-12-14,2024-12-18,678.81,Compra,PAGA
2024-12-22,2024-12-29,716.71,Pagamento,PAGA
2025-02-01,,198.52,Serviço,PENDENTE
2024-12-30,2025-01-05,867.29,Serviço,PAGA
2025-01-12,,623.25,Mensalidade,PENDENTE
2024-12-31,2025-01-10,410.47,Parcela,PAGA
2025-01-28,,503.44,Mensalidade,CANCELADA
2025-02-04,,492.31,Compra,CANCELADA
2025-01-13,,737.16,Parcela,CANCELADA
2024-12-10,,182.94,Compra,CANCELADA
2025-01-04,,870.44,Mensalidade,CANCELADA
2024-12-09,,342.42,Parcela,PENDENTE
2025-01-23,2025-01-28,823.80,Pagamento,PAGA
2024-12-10,,466.13,Compra,CANCELADA
2024-12-26,2024-12-27,391.23,Serviço,PAGA
2024-12-12,,285.86,Compra,CANCELADA
2025-01-17,,129.45,Pagamento,PENDENTE
2024-12-28,,997.62,Compra,PENDENTE
2024-12-21,2024-12-22,338.81,Pagamento,PAGA
2024-12-21,,202.09,Compra,CANCELADA
2025-01-27,,248.79,Pagamento,PENDENTE
2024-12-25,,615.53,Serviço,CANCELADA
2025-01-27,,788.99,Mensalidade,PENDENTE
2024-12-25,,784.74,Pagamento,CANCELADA
2024-12-19,2024-12-25,374.68,Mensalidade,PAGA
2024-12-23,2024-12-23,586.10,Pagamento,PAGA
2024-12-31,,899.04,Serviço,CANCELADA
2024-12-12,2024-12-22,189.47,Compra,PAGA
2024-12-21,2024-12-22,140.87,Mensalidade,PAGA
2024-12-18,,604.18,Compra,CANCELADA
2025-01-10,,181.31,Pagamento,CANCELADA
2025-01-12,,666.80,Serviço,CANCELADA
2025-01-10,,650.55,Pagamento,PENDENTE
2024-12-14,2024-12-15,719.77,Mensalidade,PAGA
2024-12-14,,491.00,Mensalidade,PENDENTE
2024-12-28,,178.50,Pagamento,CANCELADA
2025-01-21,,631.59,Pagamento,CANCELADA
2025-01-20,,325.35,Compra,PENDENTE
2025-01-10,,140.36,Compra,CANCELADA
2025-02-02,,385.45,Pagamento,CANCELADA
2025-02-05,,746.97,Pagamento,CANCELADA
2025-01-29,,556.18,Compra,PENDENTE
2025-01-18,,635.62,Pagamento,CANCELADA
2025-01-07,,215.37,Mensalidade,CANCELADA
2025-01-01,2025-01-10,213.39,Pagamento,PAGA
2024-12-09,,683.04,Parcela,PENDENTE
2024-12-22,,743.13,Pagamento,PENDENTE
2024-12-10,,296.14,Compra,CANCELADA
2024-12-19,2024-12-24,245.28,Pagamento,PAGA
2025-01-29,,235.18,Serviço,CANCELADA
2025-01-10,2025-01-19,635.47,Compra,PAGA
2024-12-28,2025-01-01,105.77,Mensalidade,PAGA
2025-01-28,,108.87,Compra,CANCELADA
2025-01-13,,226.87,Pagamento,CANCELADA
2024-12-15,,620.32,Compra,PENDENTE
2025-01-05,2025-01-10,716.69,Pagamento,PAGA
2025-01-25,,957.72,Parcela,CANCELADA
2024-12-13,,846.28,Parcela,CANCELADA
2025-01-02,2025-01-04,794.94,Serviço,PAGA
2025-01-21,,531.47,Parcela,CANCELADA
2025-01-23,,979.52,Pagamento,PENDENTE
2025-01-08,2025-01-10,379.39,Compra,PAGA
2025-02-07,,988.09,Serviço,CANCELADA
2024-12-15,2024-12-21,477.51,Pagamento,PAGA
2025-02-03,,265.91,Parcela,CANCELADA
2025-01-29,,414.74,Parcela,PENDENTE
2025-01-25,2025-02-03,816.17,Parcela,PAGA
2024-12-13,2024-12-22,304.99,Parcela,PAGA
2024-12-23,,558.57,Parcela,CANCELADA
2024-12-30,2024-12-30,526.09,Parcela,PAGA
2025-02-05,2025-02-08,969.99,Serviço,PAGA
2025-01-11,2025-01-15,346.52,Pagamento,PAGA
2025-01-03,2025-01-07,877.52,Mensalidade,PAGA
2025-01-07,,376.53,Serviço,CANCELADA
2025-01-26,,779.38,Pagamento,CANCELADA
